text,text_preprocessing_awal,label_sentimen,confidence
BESOK DI PENJARA KASIH MEREKA MAKAN LAUK MBG VERSI GAK LAYAK ITU! YANG BIKIN ANAK2 KERACUNAN. GILA AJAAA LU PADA GAK PADA PUNYA HATI NURANI BANGET. PERKARA MAKAN SIANG BUAT SISWA AJA DIMAININ. GIMANA DIKASIH DANA LEBIH GEDE LAGI?,besok di penjara kasih mereka makan lauk mbg versi gak layak itu! yang bikin anak2 keracunan. gila ajaaa lu pada gak pada punya hati nurani banget. perkara makan siang buat siswa aja dimainin. gimana dikasih dana lebih gede lagi?,negatif,0.9982420206069946
Sebenarnya bangsamu itu hanya sedikit lebih bersih aja dari India. Yah masih 11 12 lah. Cuma kadang kurang ngaca dan rasis aja. Tapi overall India jauh lebih maju daripada bangsamu. Mereka udah bikin motor mobil dan mendarat di bulan. Sementara itu bangsamu lagi keracunan MBG,sebenarnya bangsamu itu hanya sedikit lebih bersih aja dari india. yah masih 11 12 lah. cuma kadang kurang ngaca dan rasis aja. tapi overall india jauh lebih maju daripada bangsamu. mereka udah bikin motor mobil dan mendarat di bulan. sementara itu bangsamu lagi keracunan mbg,netral,0.6917216181755066
 Prabowo makin ke sini tuh kayak pengen bikin Indonesia bebas sejahtera kenyataannya: 4194 pengunjuk rasa ditangkap periode 25 Agustus 1 September kemarin 959 di antaranya ditetapkan sebagai tersangka 12 orang meninggal. dan sebanyak 16rb anak keracunan MBG.,prabowo makin ke sini tuh kayak pengen bikin indonesia bebas sejahtera kenyataannya: 4194 pengunjuk rasa ditangkap periode 25 agustus 1 september kemarin 959 di antaranya ditetapkan sebagai tersangka 12 orang meninggal. dan sebanyak 16rb anak keracunan mbg.,negatif,0.8201996088027954
DPR Minta Kepala BGN Baru Benahi Program MBG Kasus Keracunan Sudah Sentuh 36 Ribu Anak https://t.co/Za0FaakyyV,dpr minta kepala bgn baru benahi program mbg kasus keracunan sudah sentuh 36 ribu anak HTTPURL,netral,0.9875887036323547
Adalah menjadi keharusan: perkuat kontrol terhadap kualitas pangan MBG Standar keamanan pangan harus diperketat di setiap dapur MBG dengan audit berkala dan sanksi tegas untuk menghentikan kasus keracunan yang sudah terlalu sering terjadi,adalah menjadi keharusan: perkuat kontrol terhadap kualitas pangan mbg standar keamanan pangan harus diperketat di setiap dapur mbg dengan audit berkala dan sanksi tegas untuk menghentikan kasus keracunan yang sudah terlalu sering terjadi,netral,0.49362626671791077
Pengganti ketua MBG. Kalau murid2 keracunan. Ibu ini hanya sanggup menangis saja. https://t.co/6uww4NCboU,pengganti ketua mbg. kalau murid2 keracunan. ibu ini hanya sanggup menangis saja. HTTPURL,negatif,0.9858605861663818
Di dalam negeri: 33.626 pelajar keracunan MBG sejak 2025 (data JPPI tersebar di 31 provinsi). 8.182 dapur SPPG pernah disuspend karena mark up keracunan sampai tidak punya sertifikat laik sanitasi. 2.213 masih dihentikan sampai hari ini. Semua angka ini dari BGN,di dalam negeri: 33.626 pelajar keracunan mbg sejak 2025 (data jppi tersebar di 31 provinsi). 8.182 dapur sppg pernah disuspend karena mark up keracunan sampai tidak punya sertifikat laik sanitasi. 2.213 masih dihentikan sampai hari ini. semua angka ini dari bgn,negatif,0.8156333565711975
Keracunan MBG udah masuk ditahap Kejadian Luar Biasa jumlah siswa keracunan terus meningkat setiap bulannya. Halo halo @prabowo segera evaluasi pak mau sampai berapa ribu anak Indonesia keracunan lagi!,keracunan mbg udah masuk ditahap kejadian luar biasa jumlah siswa keracunan terus meningkat setiap bulannya. halo halo @USER segera evaluasi pak mau sampai berapa ribu anak indonesia keracunan lagi!,negatif,0.9978677034378052
Ooohhh ini bapak2 yg nyalahin petani karna banyak keracunan MBG itu ya,ooohhh ini bapak2 yg nyalahin petani karna banyak keracunan mbg itu ya,negatif,0.86825031042099
Kenapa berita keracunan MBG jarang ada akhir-akhir ini? Quality control-nya meningkat? Atau MBG-nya jadi gak ada?,kenapa berita keracunan mbg jarang ada akhir-akhir ini? quality control-nya meningkat? atau mbg-nya jadi gak ada?,negatif,0.9797543883323669
Sidokkes Polres Kutim lakukan uji kimiawi dan organoleptik menyeluruh untuk memastikan menu Makan Bergizi Gratis (MBG) aman dikonsumsi 1.335 penerima manfaat serta bebas dari kandungan berbahaya seperti formalin dan boraks. https://t.co/mKOhycY7Yn,sidokkes polres kutim lakukan uji kimiawi dan organoleptik menyeluruh untuk memastikan menu makan bergizi gratis (mbg) aman dikonsumsi 1.335 penerima manfaat serta bebas dari kandungan berbahaya seperti formalin dan boraks. HTTPURL,netral,0.9671432375907898
Januari 2025 ada anak SD ngeluh ayam MBG kurang enak. Deddy Corbuzier ngamuk: Kurang enak pala lu PEA! Pas ada siswa keracunan dia jawab: Gue makan steak Rp6 juta juga pernah keracunan so? Dia bela program ini mati-matian. Sebulan kemudian dapat jabatan Stafsus https://t.co/zrobI4eVos,januari 2025 ada anak sd ngeluh ayam mbg kurang enak. deddy corbuzier ngamuk: kurang enak pala lu pea! pas ada siswa keracunan dia jawab: gue makan steak rp6 juta juga pernah keracunan so? dia bela program ini mati-matian. sebulan kemudian dapat jabatan stafsus HTTPURL,negatif,0.6752858757972717
mbg yang wajib di makan meskipun resiko nya keracunan,mbg yang wajib di makan meskipun resiko nya keracunan,netral,0.47901999950408936
Dari COVID. Dari obat batuk. Dari Kanjuruhan. Dari keracunan MBG. Kita paham. Rakyat cuma angka statistik.,dari covid. dari obat batuk. dari kanjuruhan. dari keracunan mbg. kita paham. rakyat cuma angka statistik.,negatif,0.9834623336791992
Suruh makan MBG seumur hidup. Pagi.Siang.Sore. Kalo keracunan pake BPJS ke puskesmas dulu baru dirujuk ke RS terdekat ngantri. Beli bensin cuman boleh pertalite ikut ngantri. Suruh jadi rakyat pada umumnya aja dulu biar punya empati dikit.,suruh makan mbg seumur hidup. pagi.siang.sore. kalo keracunan pake bpjs ke puskesmas dulu baru dirujuk ke rs terdekat ngantri. beli bensin cuman boleh pertalite ikut ngantri. suruh jadi rakyat pada umumnya aja dulu biar punya empati dikit.,negatif,0.9947834610939026
5 dosa terbesar Dadan selama menjabat: 1. Pengadaan motor listrik (Sekitar 1 39T ) 2. Kontroversi pengadaan atribut (89 3M - 215M) 3. Pengadaan Zoom (5 7M) 4. Kasus keracunan MBG 5. Anggaran EO (113M) Emang koruptor ini sdh keterlaluan https://t.co/hetdBgh596,5 dosa terbesar dadan selama menjabat: 1. pengadaan motor listrik (sekitar 1 39t ) 2. kontroversi pengadaan atribut (89 3m - 215m) 3. pengadaan zoom (5 7m) 4. kasus keracunan mbg 5. anggaran eo (113m) emang koruptor ini sdh keterlaluan HTTPURL,negatif,0.9926654696464539
Keracunan MBG dimana-mana Ibu-ibu tolak MBG untuk anak-anaknya. https://t.co/iNrscWw1Se,keracunan mbg dimana-mana ibu-ibu tolak mbg untuk anak-anaknya. HTTPURL,negatif,0.9976442456245422
Anjing ini orang siswa siswi hampir meregang nyawa karna keracunan MBG Bisa bisa nya komen begini padahal dari oktober 2024 sampai April 2025 Keracunan Karna MBG terus terjadi...... https://t.co/h0s6iu00IB,anjing ini orang siswa siswi hampir meregang nyawa karna keracunan mbg bisa bisa nya komen begini padahal dari oktober 2024 sampai april 2025 keracunan karna mbg terus terjadi...... HTTPURL,negatif,0.9984509944915771
 MBG EVALUASI TOTAL Saya hentikan sementara MBG dan perintahkan audit menyeluruh. Puluhan Ribu kasus keracunan massal. Anggaran Ratusan triliun tanpa pengawasan mutu yang memadai. Vendor ditunjuk bukan berdasarkan kapasitas tapi kedekatan. Program memberi makan anak https://t.co/jnjBFucIBZ,mbg evaluasi total saya hentikan sementara mbg dan perintahkan audit menyeluruh. puluhan ribu kasus keracunan massal. anggaran ratusan triliun tanpa pengawasan mutu yang memadai. vendor ditunjuk bukan berdasarkan kapasitas tapi kedekatan. program memberi makan anak HTTPURL,negatif,0.971800684928894
September 2025. 657 pelajar Jabar keracunan MBG. Menyusul: Jateng NTT Kal Sel Total s/d Mei 2026: 446 kasus keracunan 37.693 korban 220 kabupaten/kota 36 provinsi BGN bilang sudah koordinasi dengan BPOM. BPOM bilang: Kami tidak terlibat pengawasan dapur MBG. ,september 2025. 657 pelajar jabar keracunan mbg. menyusul: jateng ntt kal sel total s/d mei 2026: 446 kasus keracunan 37.693 korban 220 kabupaten/kota 36 provinsi bgn bilang sudah koordinasi dengan bpom. bpom bilang: kami tidak terlibat pengawasan dapur mbg.,netral,0.9315828084945679
@kompascom Yang kasus2 siswa keracunan gimana? stop dulu proyek busuk MBG ini,@USER yang kasus2 siswa keracunan gimana? stop dulu proyek busuk mbg ini,negatif,0.9936925172805786
@wakilpersiden Bener MBG sampe ada yang keracunan tetep dilanjutin Ini kepala BGN diganti MBG pun sepertinya tetep jalan mudah2han lebih baik dr si kakek sugiono,@USER bener mbg sampe ada yang keracunan tetep dilanjutin ini kepala bgn diganti mbg pun sepertinya tetep jalan mudah2han lebih baik dr si kakek sugiono,negatif,0.9453065991401672
JANGAN LAGI ADA #KERACUNAN..! #BGN Kejar Target 30.000 Dapur #MBG Kini Sudah Terverifikasi 29.400 #prabowoberantaskorupsi #revolusidariistana https://t.co/3OBk2wO7nn lewat @BERGELORA.COM https://t.co/QN6iZpniUh,jangan lagi ada #keracunan..! #bgn kejar target 30.000 dapur #mbg kini sudah terverifikasi 29.400 #prabowoberantaskorupsi #revolusidariistana HTTPURL lewat @USER .com HTTPURL,netral,0.9359752535820007
Tanda liburan sekolah sudah berakhir: berita keracunan MBG mulai ramai.,tanda liburan sekolah sudah berakhir: berita keracunan mbg mulai ramai.,negatif,0.8910862803459167
Dadan beserta kawan-kawan keracunan MBG ️ https://t.co/QV2DO2DoMh,dadan beserta kawan-kawan keracunan mbg HTTPURL,netral,0.7047781944274902
Mereka seharusnya udah ditahan sejak lama karena pidana keracunan makanan massal yang sebabkan 37.673 korban (pelajar guru balita ibu hamil orang tua) di banyak daerah akibat program MBG. UU Perlindungan Anak UU Pangan &amp; UU Kesehatan dilanggar semua. Tapi ditahan karena,mereka seharusnya udah ditahan sejak lama karena pidana keracunan makanan massal yang sebabkan 37.673 korban (pelajar guru balita ibu hamil orang tua) di banyak daerah akibat program mbg. uu perlindungan anak uu pangan &amp; uu kesehatan dilanggar semua. tapi ditahan karena,negatif,0.9883913397789001
Karma dari anak2 yg keracunan mbg. https://t.co/Ide115ZXo7,karma dari anak2 yg keracunan mbg. HTTPURL,negatif,0.9936208128929138
Kepala badan yang harusnya jaga keamanan pangan 82 juta orang itu berlatar belakang ahli serangga. Bukan hinaan dia doktor dari Jerman cerdas. Tapi hasilnya keliatan sendiri. 33.626 pelajar keracunan MBG sejak 2025 sampai April 2026 tersebar di 31 provinsi diverifikasi https://t.co/9m7a49YOWB,kepala badan yang harusnya jaga keamanan pangan 82 juta orang itu berlatar belakang ahli serangga. bukan hinaan dia doktor dari jerman cerdas. tapi hasilnya keliatan sendiri. 33.626 pelajar keracunan mbg sejak 2025 sampai april 2026 tersebar di 31 provinsi diverifikasi HTTPURL,netral,0.9429027438163757
@DS_yantie setuju banget. apresiasi itu boleh tapi jangan jadi pelampiasan. mbg butuh evaluasi total bukan pujian. dapur tutup keracunan di mana-mana peternak lokal gulung tikar. itu realita. presiden boleh makan siang bareng siswa. tapi jangan sampai itu hanya jadi tontonan,@USER setuju banget. apresiasi itu boleh tapi jangan jadi pelampiasan. mbg butuh evaluasi total bukan pujian. dapur tutup keracunan di mana-mana peternak lokal gulung tikar. itu realita. presiden boleh makan siang bareng siswa. tapi jangan sampai itu hanya jadi tontonan,netral,0.9042690396308899
@MorphoMenelausX Logika lo: udah dipilih jangan protes Tapi masalahnya demokrasi itu bukan cek kosong Rakyat milih MBG bukan milih 37.673 anak keracunan Kritik eksekusi yang buruk itu bukan pengkhianatan demokrasi itu justru fungsi utamanya Memang udah jadi bubur dan buburnya bikin,@USER logika lo: udah dipilih jangan protes tapi masalahnya demokrasi itu bukan cek kosong rakyat milih mbg bukan milih 37.673 anak keracunan kritik eksekusi yang buruk itu bukan pengkhianatan demokrasi itu justru fungsi utamanya memang udah jadi bubur dan buburnya bikin,negatif,0.9934878349304199
Setelah 37.673 anak guru ibu hamil/menyusui orang tua/dewasa keracunan makanan ... Dadan Hindayana eks Ketua BGN Sony Sanjaya eks Wakil Ketua BGN Lodewyk Pusung eks Wakil Ketua BGN Ditahan Kejagung &amp; ditetapkan sebagai tersangka atas dugaan kasus korupsi terkait jual beli https://t.co/byl6dhvAcl,setelah 37.673 anak guru ibu hamil/menyusui orang tua/dewasa keracunan makanan ... dadan hindayana eks ketua bgn sony sanjaya eks wakil ketua bgn lodewyk pusung eks wakil ketua bgn ditahan kejagung &amp; ditetapkan sebagai tersangka atas dugaan kasus korupsi terkait jual beli HTTPURL,netral,0.9959954023361206
@menuembegejelek @prabowo Miris bngt ketika anak2 yang keracunan MBG berjuang bertahan hidup... Tapi petinggi nya pada keenakan makan duit markup dana MBG... bayangin kalau itu anak/saudara/adek lu yang keracunan dan tiba-tiba liat berita kaya gini !! Sakit hati bngt ngk lu pada ,@USER @USER miris bngt ketika anak2 yang keracunan mbg berjuang bertahan hidup... tapi petinggi nya pada keenakan makan duit markup dana mbg... bayangin kalau itu anak/saudara/adek lu yang keracunan dan tiba-tiba liat berita kaya gini !! sakit hati bngt ngk lu pada,negatif,0.9978044629096985
di balik maraknya keracunan mbg orang ini terima 1m/hari. otaknya di mana? https://t.co/FpxjEvLDdC,di balik maraknya keracunan mbg orang ini terima 1m/hari. otaknya di mana? HTTPURL,negatif,0.96750408411026
Dasco Minta Insiden Keracunan MBG Tak Terulang Lagi https://t.co/ZiSdEYpov8,dasco minta insiden keracunan mbg tak terulang lagi HTTPURL,netral,0.9854928851127625
Pak liat anak-anak yang keracunan MBG sedih gak? liat anak-anak yang dapet makanan yang gak layak sedih gak? Ngomong nggak mau uang rakyat dicuri hmmm kayak yang nggak aja ah.,pak liat anak-anak yang keracunan mbg sedih gak? liat anak-anak yang dapet makanan yang gak layak sedih gak? ngomong nggak mau uang rakyat dicuri hmmm kayak yang nggak aja ah.,negatif,0.9983874559402466
KERACUNAN MBG MASSAL DI 13 SEKOLAH DI BOGOR SEREM Menu MBG mengandung bakteri Salmonella dan E. Coli menyebabkan sebanya 214 siswa keracunan Pemkab Bogor tetapkan peristiwa ini sebagai Kejadian Luar Biasa (KLB) Sampai kapan anak2 kita diracuni tanpa ada yg bertanggungjawab? https://t.co/eioNhjtc6O,keracunan mbg massal di 13 sekolah di bogor serem menu mbg mengandung bakteri salmonella dan e. coli menyebabkan sebanya 214 siswa keracunan pemkab bogor tetapkan peristiwa ini sebagai kejadian luar biasa (klb) sampai kapan anak2 kita diracuni tanpa ada yg bertanggungjawab? HTTPURL,negatif,0.7960941195487976
MBG ini kalau nggak beracun ya jadi bulan-bulanan buat dikorupsi. Dua itu saja fungsinya.,mbg ini kalau nggak beracun ya jadi bulan-bulanan buat dikorupsi. dua itu saja fungsinya.,negatif,0.9925332069396973
@ch_chotimah2 @gatot30 Dulu teamses yang bawa Riwayat Hidup merekomendasikan DH jadi kepala MBG siapa ?Pasti mbayar Karena Mr jeck nggak kenal Dadan mbayarnya ditukar dengan Ratusan dapur SPPG Lalu dijual lagi kepeminat dapur SPPG maka ketika terjadi keracunan murid2 sekolah tidak ditindak secara hukum,@USER @USER dulu teamses yang bawa riwayat hidup merekomendasikan dh jadi kepala mbg siapa ?pasti mbayar karena mr jeck nggak kenal dadan mbayarnya ditukar dengan ratusan dapur sppg lalu dijual lagi kepeminat dapur sppg maka ketika terjadi keracunan murid2 sekolah tidak ditindak secara hukum,negatif,0.9942264556884766
..iya kalau sekolah di jepang dan makan mbg jepang laee! mbg konoha kan banyak yang keracunan? ..bacot kau laee... https://t.co/fQmTmWqcy9,..iya kalau sekolah di jepang dan makan mbg jepang laee! mbg konoha kan banyak yang keracunan? ..bacot kau laee... HTTPURL,negatif,0.9927729964256287
Kecelakan Kereta Dirutnya Suruh Mundur Sama DPR Keracunan MBG Kepala BGN Gak Ada Yang Nyuruh mundur https://t.co/kVzRvfNbZU,kecelakan kereta dirutnya suruh mundur sama dpr keracunan mbg kepala bgn gak ada yang nyuruh mundur HTTPURL,negatif,0.9944576025009155
Yaa Allah pantesan MBG carut marut baru loncing 1 5 tahun udah di korupsi bener dugaan netijen project MBG ini rawan korupsi ngabisin dana trilyunan di TKP berangtakan anak2 keracunan yaa Allah yaa Rabb ampuni kami,yaa allah pantesan mbg carut marut baru loncing 1 5 tahun udah di korupsi bener dugaan netijen project mbg ini rawan korupsi ngabisin dana trilyunan di tkp berangtakan anak2 keracunan yaa allah yaa rabb ampuni kami,negatif,0.9978510141372681
Berat saudara saudara selain keracunan MBG. Apakah setiap sekolah akan ada guru bahasa prancis? https://t.co/PV7IjYxlVr,berat saudara saudara selain keracunan mbg. apakah setiap sekolah akan ada guru bahasa prancis? HTTPURL,negatif,0.9395460486412048
40 anak di Sukoharjo keracunan MBG. Kasih tau si Deddy botol (botak tolol) https://t.co/O71mmwY3Q7,40 anak di sukoharjo keracunan mbg. kasih tau si deddy botol (botak tolol) HTTPURL,negatif,0.886987566947937
i wonder if anak-anak yang pernah keracunan MBG nanti pas udah gede jadi punya canon event kayak eh lu pernah keracunan MBG ga? eh gue pernah gue juga pernah lu keracunan apa? gue pas makan ikan lu apa? ayam gue sampe dirawat di RS anjir gws ,i wonder if anak-anak yang pernah keracunan mbg nanti pas udah gede jadi punya canon event kayak eh lu pernah keracunan mbg ga? eh gue pernah gue juga pernah lu keracunan apa? gue pas makan ikan lu apa? ayam gue sampe dirawat di rs anjir gws,negatif,0.9433099031448364
 Barang siapa ditangkap KEJAGUNG setelah makan MBG maka sesungguhnya dia dipenjara dalam keadaan BERGIZI BGN .... Badan Garong Nasional https://t.co/NnKS1q54v3,barang siapa ditangkap kejagung setelah makan mbg maka sesungguhnya dia dipenjara dalam keadaan bergizi bgn .... badan garong nasional HTTPURL,negatif,0.954534113407135
Do'a korban keracunan MbG akhirnya sampai juga ,do'a korban keracunan mbg akhirnya sampai juga,negatif,0.7758975028991699
BOLEH CURIGA KAN? Semakin luas program MBG semakin banyak pihak yang terlibat mulai dari penyediaan bahan baku dapur logistik hingga distribusi sehingga peluang korupsi membesar dan menciptakan jaringan kepentingan yang saling melindungi di kalangan pejabat BGN.,boleh curiga kan? semakin luas program mbg semakin banyak pihak yang terlibat mulai dari penyediaan bahan baku dapur logistik hingga distribusi sehingga peluang korupsi membesar dan menciptakan jaringan kepentingan yang saling melindungi di kalangan pejabat bgn.,netral,0.7458294630050659
Tenaga kerja tidak terserap: Buka lapangan pekerjaan ️ Tutup prodi ️ Mengatasi keracunan MBG: Perbaiki higienitas ️ Ganti istilahnya ️ Defisit BPJS: Perkuat preventi promotif ️ Angkat selebriti jadi Duta ️ Ajaib memang yah ,tenaga kerja tidak terserap: buka lapangan pekerjaan tutup prodi mengatasi keracunan mbg: perbaiki higienitas ganti istilahnya defisit bpjs: perkuat preventi promotif angkat selebriti jadi duta ajaib memang yah,negatif,0.9919382929801941
Rupanya Jumlah Korban Keracunan MBG tidak dapat disajikan dalam bentuk prosentase lagi melainkan dalam bentuk daftar panjang Perjalanan MBG bahkan mungkin jika ada yang meninggalpun sudah dilupakan oleh Catatan cc mas Broo @prabowo #hening,rupanya jumlah korban keracunan mbg tidak dapat disajikan dalam bentuk prosentase lagi melainkan dalam bentuk daftar panjang perjalanan mbg bahkan mungkin jika ada yang meninggalpun sudah dilupakan oleh catatan cc mas broo @USER #hening,negatif,0.9864816665649414
Korban keracunan MBG di Sukabumi terus bertambah. Kapan ya pengelola SPPG yg bikin siswa keracunan di tersangkakan?jangan cuma berani sama kakek-2 penjual es aja dong https://t.co/mZomx37we4,korban keracunan mbg di sukabumi terus bertambah. kapan ya pengelola sppg yg bikin siswa keracunan di tersangkakan?jangan cuma berani sama kakek-2 penjual es aja dong HTTPURL,negatif,0.9913091659545898
halal di hukum mati keponakanu keracunan gra gra MBG,halal di hukum mati keponakanu keracunan gra gra mbg,negatif,0.997545063495636
Dan terJadi Lagi @menuembegejelek Siswa/i diSaLaH satu sekoLaH kabupaten kLaten (diDuga) keRacunan mbg. https://t.co/qIwAuVQZJG,dan terjadi lagi @USER siswa/i disalah satu sekolah kabupaten klaten (diduga) keracunan mbg. HTTPURL,negatif,0.9637157917022705
 KERACUNAN MBG LAGI DAN LAGI Belasan siswa SDN 01 Demangan Kota Madiun diduga mengalami keracunan usai mengonsumsi makanan bergizi gratis (MBG) Kamis (16/4/2026) https://t.co/Hc5XOh96v7,keracunan mbg lagi dan lagi belasan siswa sdn 01 demangan kota madiun diduga mengalami keracunan usai mengonsumsi makanan bergizi gratis (mbg) kamis (16/4/2026) HTTPURL,netral,0.9906085729598999
@creeping5ilence Bapak @prabowo tidak sedih banyak siswa keracunan makanan MBG?,@USER bapak @USER tidak sedih banyak siswa keracunan makanan mbg?,negatif,0.9922879934310913
LAGI-LAGI RATUSAN SISWA KERACUNAN MBG! Dalam beberapa hari ini aja ada kasus keracunan MBG di berbagai wilayah di Indonesia mulai dari Yogyakarta Bandung Barat Tulungagung dan Toba. Mau sampai kapan program MBG ini terus dijalankan dengan mengorbankan adik-adik kita? https://t.co/tMI3tsUq0V,lagi-lagi ratusan siswa keracunan mbg! dalam beberapa hari ini aja ada kasus keracunan mbg di berbagai wilayah di indonesia mulai dari yogyakarta bandung barat tulungagung dan toba. mau sampai kapan program mbg ini terus dijalankan dengan mengorbankan adik-adik kita? HTTPURL,negatif,0.8628487586975098
Dan yang kami takutkan kejadian anak anak keracunan MBG. #AwasiMBG https://t.co/6ayDTHRjZG https://t.co/5brwDs0mHE,dan yang kami takutkan kejadian anak anak keracunan mbg. #awasimbg HTTPURL HTTPURL,negatif,0.9779216647148132
Kasus keracunan MBG terjadi lagi! Kali ini 20 adik-adik kita siswa SD di Cirebon mengalami keracunan dengan gejala mual muntah dan pusing setelah menyantap menu soto MBG. https://t.co/hGNBxlXWfa,kasus keracunan mbg terjadi lagi! kali ini 20 adik-adik kita siswa sd di cirebon mengalami keracunan dengan gejala mual muntah dan pusing setelah menyantap menu soto mbg. HTTPURL,netral,0.5958624482154846
Sudah 10.482 (sepuluh ribu empat ratus delapan puluh dua) anak yang mengalami keracunan MBG.,sudah 10.482 (sepuluh ribu empat ratus delapan puluh dua) anak yang mengalami keracunan mbg.,netral,0.8332882523536682
SW temenku dari WAG mantan voters 02 yg udah siuman &amp; tobatkarna anaknya menjadi salah satu murid korban keracunan MBG saat KLB di Kabupaten Bandung Barat (KBB) Muncul usilku ta' kirim video ntu sambil komen emang enak lebih pilih pertokaian sih drpd pengetahuan https://t.co/OoLNpB7eyg,sw temenku dari wag mantan voters 02 yg udah siuman &amp; tobatkarna anaknya menjadi salah satu murid korban keracunan mbg saat klb di kabupaten bandung barat (kbb) muncul usilku ta' kirim video ntu sambil komen emang enak lebih pilih pertokaian sih drpd pengetahuan HTTPURL,negatif,0.6576583385467529
Stop MBG! Rakyat jd korban tipu2 SPPG. SPPG dikasih insentif 6 juta/hari motor Rp 50 juta/unit. Sedangkan ribuan anak keracunan krn gizi tdk terjamin &amp; tdk fresh (basi). Kenapa @KPK_RI @KejaksaanRI tdk bertindak ketika 1 Triliun pajak rakyat jd banca'an? https://t.co/HZfB5bJOA3,stop mbg! rakyat jd korban tipu2 sppg. sppg dikasih insentif 6 juta/hari motor rp 50 juta/unit. sedangkan ribuan anak keracunan krn gizi tdk terjamin &amp; tdk fresh (basi). kenapa @USER @USER tdk bertindak ketika 1 triliun pajak rakyat jd banca'an? HTTPURL,negatif,0.9942811727523804
1 M per hari. Sudah jalan berapa hari? Jadi paham kan kemarin anak2 keracunan adalah korban inkompetensi dapur MBG karena yang diutamakan adalah SETORAN https://t.co/YENRNqMztb,1 m per hari. sudah jalan berapa hari? jadi paham kan kemarin anak2 keracunan adalah korban inkompetensi dapur mbg karena yang diutamakan adalah setoran HTTPURL,negatif,0.9542120695114136
Program MBG anggaran Rp268 triliun tahun ini. Hasilnya: a. 4.755 orang keracunan Jan Feb 2026 b. Kaus kaki Rp6 9 miliar (Rp100rb/pasang) c. Sewa Zoom Rp5 7 miliar d. EO Rp113 miliar e. 21.801 motor listrik @Rp42 juta buat pengawas dapur f. 87% warga nilai program ini rawan https://t.co/gmjgnWLyEf,program mbg anggaran rp268 triliun tahun ini. hasilnya: a. 4.755 orang keracunan jan feb 2026 b. kaus kaki rp6 9 miliar (rp100rb/pasang) c. sewa zoom rp5 7 miliar d. eo rp113 miliar e. 21.801 motor listrik @USER juta buat pengawas dapur f. 87% warga nilai program ini rawan HTTPURL,netral,0.9898998141288757
Ndikek keracunan PAN PAN PAN saiki MBG,ndikek keracunan pan pan pan saiki mbg,negatif,0.7284424304962158
Sejak kapan dia makan MBG sehingga badannya jadi tinggi besar begitu !? Lah wong MBG juga baru berjalan sekitar 1 tahunan. Makin gak waras aja ini pejabat2 pada asbun. Sungguh memalukan!,sejak kapan dia makan mbg sehingga badannya jadi tinggi besar begitu !? lah wong mbg juga baru berjalan sekitar 1 tahunan. makin gak waras aja ini pejabat2 pada asbun. sungguh memalukan!,negatif,0.9955815672874451
 TERJADI LAGI KERACUNAN MBG Kalo seperti ini apakah MBG mau dilanjut⁉️⁉️⁉️ Sudah seberapa banyak orang keracunan MBG⁉️⁉️ Ini namanya PROGRAM PEMBUNUH MASSAL ‼️‼️ https://t.co/wyYXyYNuSo,terjadi lagi keracunan mbg kalo seperti ini apakah mbg mau dilanjut tanda seru dan tanya tanda seru dan tanya tanda seru dan tanya sudah seberapa banyak orang keracunan mbg tanda seru dan tanya tanda seru dan tanya ini namanya program pembunuh massal tanda seru ganda tanda seru ganda HTTPURL,negatif,0.9967748522758484
Bangga bngt!!! Udh tau kalau MBG itu program titipan siapa tp GK mau tau dan GK posting anak yg ribuan keracunan. Jangan pura² sedih...... https://t.co/vf8fuRiEHO,bangga bngt!!! udh tau kalau mbg itu program titipan siapa tp gk mau tau dan gk posting anak yg ribuan keracunan. jangan pura² sedih...... HTTPURL,negatif,0.8519827127456665
Sejak Januari 2025 sudah ada 17 kasus keracunan MBG di 10 provinsi. Korbannya lebih dari 4.000 siswa Dari TK sampai SMA. @prabowo mau sampai kapan anak-anak jadi korban keracunan program ugal-ugalan ini?,sejak januari 2025 sudah ada 17 kasus keracunan mbg di 10 provinsi. korbannya lebih dari 4.000 siswa dari tk sampai sma. @USER mau sampai kapan anak-anak jadi korban keracunan program ugal-ugalan ini?,negatif,0.9864137172698975
giliran anak sekolah keracunan MBG ga ada sedih sedih nya lu wok,giliran anak sekolah keracunan mbg ga ada sedih sedih nya lu wok,negatif,0.9967911839485168
Data JPPI: 33.626 siswa keracunan MBG hingga April 2026. KPAI: 12.658 anak di 38 provinsi jadi korban sepanjang 2025. Anak yang ngeluh ayam kurang enak dulu dimarahin. Sekarang puluhan ribu anak beneran sakit dan bahkan pendukung paling vokal program ini pun udah angkat https://t.co/Ap13yEOMs8,data jppi: 33.626 siswa keracunan mbg hingga april 2026. kpai: 12.658 anak di 38 provinsi jadi korban sepanjang 2025. anak yang ngeluh ayam kurang enak dulu dimarahin. sekarang puluhan ribu anak beneran sakit dan bahkan pendukung paling vokal program ini pun udah angkat HTTPURL,negatif,0.6209084391593933
: bagaimana cara mengurangi angka keracunan mbg? : ganti kata keracunan dengan hal menonjol gangguan pencernaan tipikal boomer ,: bagaimana cara mengurangi angka keracunan mbg? : ganti kata keracunan dengan hal menonjol gangguan pencernaan tipikal boomer,negatif,0.9861387610435486
